Key,Type,Source,ko,en,es,zh-cn,zh-tw
Event_description_47_3,,,"""그래, 이글이글을 출전시키자!""\n\n드디어 경기 시작!\n\n""아! 빠른 속도로 날아가더니 달리기 경로를 벗어나고 말았네요.""\n\n""아, 그래도 2등~~축하합니다!""","""You can do it, Blazy!""\n\nThe race begins!\n\n""Blazy flies so fast they veer off the track.""\n\n""Wait, it made it back just in time to take second place! Congratulations Blazy!""","""¡Puedes hacerlo, Fogosín!""\n\n¡Comienza la carrera!\n\n""Fogosín vuela tan rápido que se sale de la pista"".\n\n""¡Espera, llegó justo a tiempo para conseguir el segundo lugar! ¡Felicidades, Fogosín!""",“好吧，让怒鹰参赛吧！”\n\n竞赛终于开始了！\n\n“啊！怒鹰的速度非常快，但脱离了规定路径，飞出赛场了。”\n\n“啊，但还是拿到了第二名～恭喜！”,「好，就讓烈鷹出戰吧！」\n\n比賽終於要開始了！\n\n「啊！快速地飛出去，結果脫離了跑道呢。」\n\n「不過，還是獲得了第二名～恭喜！」
Event_description_47_4,,,"""그래, 감돌이를 출전시키자!""\n\n""헛둘! 헛둘! 태엽을 풀면서 열심히 달리기는 하지만 여전히 느립니다.""\n\n""아, 아쉽게도 꼴등~~!""","""I'm counting on you, Gamdol!""\n\n""One, two! One, two!""\n\n""Gamdol runs hard while unwinding their spring, but they're just too slow.""\n\n""Shucks! They come in last place.""","""¡Cuento contigo, Gamdol!\n\n""¡Uno, dos! ¡Uno, dos!""\n\n""Gamdol corre fuerte, estirando su resorte, pero es demasiado lento"".\n\n""¡Rayos! Llega en último lugar"".",“好吧，让小转转参赛吧！”\n\n“一二！一二！慢慢松开发条，认真跑向终点，但速度还是不够快。”\n\n“啊，很可惜是倒数第一！”,「好，就讓旋朵利出戰吧！」\n\n「一二！一二！雖然認真轉著發條認真奔跑，但還是很慢呢。」\n\n「唉，很可惜獲得最後一名～～！」
Event_description_47_5,,,"""그래, 피리냥을 출전시키자!""\n\n""피리를 불더니 모든 몬스터가 피리냥의 뒤를 따라옵니다~""\n\n""아, 압도적인 1등 ~~ 축하합니다!""","""Show them how it's done, Flutecat!""\n\nFlutecat plays their flute and the other monsters fall behind them.\n\n""Oh, wow! They got first place! Congratulations, Flutecat!""","""¡Muéstrales cómo se hace, Gatoflauta!""\n\nGatoflauta toca su flauta y los otros monstruos caen detrás suyo.\n\n""¡Oh, vaya! ¡Obtuvo el primer lugar! ¡Felicidades, Gatoflauta!""",“好吧，让笛喵参赛吧！”\n\n“随着吹奏笛子，所有的怪物都跟在了笛喵的后面～”\n\n“啊，压倒性的第一名～恭喜！”,「好，就讓魔笛喵出戰吧！」\n\n「他一吹笛子，就讓所有動物跟在魔笛喵的身後～」\n\n「哇，是壓倒性的第一名～～恭喜！」
Event_description_48_1,,,푸리가 급격하게 성장하고 있다.\n\n빨리 성장하고 싶은 마음에 요리를\n무리하게 먹은 것 같다.\n\n'천천히 단계를 밟아가며 성장하는 것도\n중요한데 말이야.',"Puri is a growing girl.\n\nShe's started overeating in hopes of growing up faster.\n\n""Hey now, Puri. All good things in time.""","Puri está en crecimiento.\n\nComenzó a comer en exceso con la esperanza de crecer más rápido.\n\n""Oye, Puri. Todo a su tiempo"".",普利目前在极速成长。\n\n好像是为了能快点成长，\n吃了过多的料理。\n\n“其实循序渐进，一步一个脚印，\n慢慢成长也是非常重要的事情。”,普里很快速地成長著。\n\n他似乎想要趕快長大，\n所以總是吃下過多的料理。\n\n「一步一腳印，慢慢地長大\n也是很重要的過程。」
Event_description_48_2,,,무무가 캔디를 만드는 모습이 부러웠단다.\n\n'이러다간 몸이 상하고 말 텐데..'\n\n푸리를 말릴 방법이 없을까?,"Just when I think I've reached her, Puri spots Mumu making a ton of candy for herself.\n\nNow's she right back to stuffing herself sick.\n\nWhat am I gonna do with this girl?","Cuando creo que la hice entender, Puri ve a Mumu preparando un montón de caramelos para sí misma.\n\nAhora volvió a comer hasta enfermarse.\n\n¿Qué voy a hacer con esta niña?",它说很羡慕木木制作糖果的模样。\n\n“这样下去肯定会伤身体的……”\n\n就没有阻止普利的方法吗？,普里很羨慕木木製作糖果的模樣。\n\n「這樣下去他身體會撐不住的…」\n\n有方法可以阻止普里嗎？
Event_description_48_3,,,"조언을 하기로 했다.\n\n""푸리야~ 너만의 장점이 있단다~\n네 깃털은 무척이나 부드러워.""\n\n""비교하지 않아도 돼~""\n\n조언을 들은 푸리는 방긋 웃었다.","I decide to give Puri some encouragement.\n\n""Puri, why are you trying to be someone else? You're so smart, and your feathers are so pretty.""\n\n""You don't have to be anybody but yourself.""\n\nPuri smiles after hearing my encouragement.","Decidí animar a Puri un poco.\n\n""Puri, ¿por qué estás tratando de ser otra persona? Eres muy inteligente y tus plumas son muy bonitas"".\n\n""No tienes que ser nadie más que tú misma"".\n\nPuri sonríe tras escuchar mi apoyo.",我决定提出建议。\n\n“普利～你有你自己的优点～\n你的羽毛非常柔软。”\n\n“所以不用跟别人比较～”\n\n听到建议的普利开心的笑了起来。,我決定給他一點建議。\n\n「普利～你有屬於你自己的優點～\n你的羽毛非常柔軟啊。」\n\n「不需要和其他人比較～」\n\n聽完我說的之後，普里露出了開心的笑容。
Event_description_48_4,,,"""무무는 덩치가 커서 캔디를 많이 만들 수 밖에 없어.""\n\n""푸리는 푸리만의 장점이 있으니 하나만 두고 비교하지 않아도 돼~""\n\n푸리가 방긋 웃더니 달려와서 안겼다.","""Mumu has to make a lot of candy because she's so big.""\n\n""Puri, you have your own strengths. You don't need to be like Mumu or anyone else.""\n\nPuri smiles, runs over, and hugs me.","""Mumu tiene que preparar todos esos caramelos porque es muy grande"".\n\n""Puri, tú tienes tus propias fortalezas. No tienes que ser como Mumu ni como nadie más"".\n\nPuri sonríe, corre hacia mí y me abraza.",“木木体型大，所以自然能做出很多糖果。”\n\n“普利有普利自己的优点，所以不用只拿一个点来比较哦～”\n\n普利开心地笑着跑过来抱住了我。,「木木因為體型龐大，所以當然能製作很多的糖果。」\n\n「普里也有普里才有的優點，所以不需要和別人比較～」\n\n普里開心地笑著，並跑入我的懷中。
Event_description_301_1,,,"옆집 농부 제임스가 찾아왔다.\n\n""얼마 전에 시장에서 외투를 샀거든? \n근데 말이야…이게 들어있었지 뭐야.""\n\n말을 마친 제임스는 커다란 손을 \n주머니에 쑥 넣었다.","James, my neighbor, pays a visit.\n\n""I bought this used coat from the market.\nLook what was in it.""\n\nJames slips his hand inside his pocket.","Mi vecino James me visita.\n\n""Compré este abrigo usado en el mercado.\nMira lo que había dentro"".\n\nJames mete la mano en el bolsillo.",隔壁的农夫詹姆斯找上门来了。\n\n“几天前我在市场买了外套。\n但是……里面有这个东西。”\n说完后，詹姆斯把一只大手\n伸进了口袋里。,隔壁農夫詹姆斯來找我。\n\n「我不久前在市場買了這外套，\n但是…裡面卻放了這東西？」\n\n講完話的詹姆斯把巨大的手\n放入了口袋中。
Event_description_301_2,,,"곧이어, 제임스의 손에는 엄지손가락만 한 \n큰 보석이 놓여있었다.\n\n""그래, 바로 이 녀석이 들어 있었단 말이지. \n너 같으면 어떻게 하겠어?"" \n\n""이걸 돌려줘야 하는 걸까?""","James pulls out a gem the size of his thumb.\n\n""What do you think I should do?""","James saca una gema del tamaño de su pulgar.\n\n""¿Qué crees que debería hacer?""",接着，詹姆斯的手上\n捧着一个拇指般大的宝石。\n\n“你看，里面竟然有这家伙。”\n换做是你，你会怎么？\n“要还给店家吗？”,接著，詹姆斯手上就出現一個如大拇指般\n美麗的大寶石。\n\n「沒錯，裡面就是有這個東西啊。\n如果是你，你會怎麼做？」\n\n「這應該要還回去嗎？」
Event_description_301_3,,,"""한참을 고민했어."" \n\n""외투를 산 건 나잖아? \n그러면 그 안에 있던 것도 내 것이 아닐까?""\n\n뭐라고 대답해야 할까?","""I've racked my brain for a while.""\n\n""I bought the coat, it was in the coat, shouldn't it be mine?""","""Lo he pensado mucho"".\n\n""Compré el abrigo, estaba en el abrigo, ¿no debería ser mía?""",“我考虑了许久。”\n\n“买外套的不是我吗？\n那里面的东西不也是我的吗？”\n\n该怎么回答呢？,「我考慮了好久。」\n\n「買這件外套的人是我啊，\n那裡面的東西也是我的不是嗎？」\n\n該怎麼回答他呢？
Event_description_301_4,,,코트만 산 거니까 당연히 돌려줘야지!,"""Buddy, what are you saying? You have to return it! Right now!""","""Amigo, ¿qué estás diciendo? ¡Tienes que devolverla! ¡Ahora mismo!""",你只买了外套，当然要还给店家！,你只有買這件大衣而已，當然要還回去！
Event_description_301_5,,,"아무도 모르게 당장 숨기자!\n\n…한참이 지난 후,\n\n울면서 이곳저곳을 떠돈다는 한 외투 상인의 소문을 들었다.","""I say keep it. Just don't tell anybody.""\n\nWeeks later rumors spread of a wandering coat merchant.\n\nThey say he's searching for a gem that'd been stolen from him.","""Diría que te la quedes. Pero no le digas a nadie"".\n\nSemanas más tarde comenzaron a circular rumores de un mercader de abrigos viajero.\n\nDicen que está buscando una gema que le robaron.",先悄悄藏起来吧！\n\n过了许久后，\n\n我听到了有一个哭着四处流浪的外套商人的消息。,趁沒人知道的時候趕快藏起來吧！\n\n…過了好一陣子，\n\n聽說有個外套商人一邊哭一邊到處徘徊著。
Event_description_301_6,,,"내가 알 바는 아닌 거 같지만, \n나 같으면 돌려줬을 거야.","""It's none of my business, but if I were you, I'd return it.""","""No es asunto mío, pero si fuera tú, se la devolvería"".",虽然这不关我的事情，\n但如果是我，我会还给店家。,雖然跟我沒有關係，\n但如果是我，我會還回去的。
Event_description_302_1,,,"허름한 여행자가 대뜸 소리치고 있다.\n\n""이봐! 내 이름은 굴리버야."" \n\n""비록 지금 행색이 비루하지만, \n세계 어디든 못 가본 곳이 없지!""","A shabby traveler calls to me.\n\n""Hey! My name is Guliver. I know I look raggedy. But it's only because I've traveled the whole wide Maple World!""","Un viajero harapiento me llama.\n\n""¡Oye! Mi nombre es Gulliver. Sé que me veo andrajoso. ¡Pero se debe únicamente a que he viajado por todo el mundo de Maple!""",衣衫褴褛的旅行者突然大喊：\n\n“喂！我叫古力佛。”\n\n“虽然我现在衣着寒酸，\n但我可去过世界各个地方！”,衣衫襤褸的旅人突然大聲喊道。\n\n「喂！我叫做古利弗」\n\n「雖然現在的模樣很窮酸，\n但這世上可沒有我沒去過的地方！」
Event_description_302_2,,,"자기소개를 마친 굴리버가 다시 한번 눈을 크게 뜨고 외쳤다.\n\n""농장이 어마어마한데, 꽤 풍족한가 봐?"" \n\n""만약 내게 지금 1000G만 투자한다면, \n듣도 보도 못한 몬스터를 구해다 줄게!""\n\n어떻게 해야 할까?","After introducing himself, Guliver shouts even though I'm right next to him.\n\n""This farm is huge! You must be quite prosperous.""\n\n""Invest 1,000 Gold in my business, and I'll bring you a monster you've never seen before!""\n\nDo I buy this?","Después de presentarse, Gulliver grita, a pesar de que estoy a su lado.\n\n""¡Esta granja es enorme! Debes ser muy próspero"".\n\n""¡Invierte 1000 de oro en mi negocio y te traeré un monstruo que nunca has visto antes!""\n\n¿Le creo?","待古力佛结束自我介绍后，再一次睁大眼喊道：\n\n“这农场真大，看起来物资好丰富啊。”\n\n“要是给我投资1,000G，\n我就给你带来闻所未闻的怪物！”\n\n该怎么办呢？",自我介紹完的古利弗再次睜大眼睛地大喊。\n\n「農場實在很壯觀啊，看來過得很好嗎？」\n\n「要是現在投資我1000G的話，\n我就幫你取來你從未聽聞過的怪物！」\n\n該怎麼做才好？
Event_description_302_3,,,미안하다는 말과 함께 몬스터는 아니지만 투자금을 \n몇 배나 돌려받았다!,Gulliver never comes back with that monster.\n\nBut I do get an apology and an enormous return on my investment!,Gulliver nunca vuelve con el monstruo.\n\n¡Pero recibo una disculpa y un enorme retorno de mi inversión!,对我表达了歉意。虽然没有什么怪物，\n但拿回了好几倍的投资金。,他說著抱歉，雖然沒找回怪物\n但卻收到了好幾倍的投資金？
Event_description_302_4,,,"투자가 없었으니, 소식도 들을 수 없었다.\n\n손해 본 건 없으니, 괜찮아.",I don't buy this hogwash. I never hear from Gulliver again.\n\nBut I've still got my money. So I think I'm the real winner.,No le creo sus tonterías. No vuelvo a escuchar de Gulliver nunca más.\n\nPero tengo mi dinero. Así que creo que al final salí ganando.,因为没有投资，所以也没有听到后续消息。\n\n至少没有亏了什么，没关系。,既然沒有投資，那也不能聽取消息。\n\n反正也沒有損失，沒關係。
Event_description_303_1,,,발신: 우주 동물 협회\n\n안녕하시오? \n우리는 우주 동물 협회라고 하오.\n\n이번 주 토론 주제는 '강아지는 강아지와 말이 통할까?' 였소.,"From: The Monster Air and Space Association\n\n""Hello! We're MASA and we're doing a survey.""\n\n""Do dogs communicate with other dogs?""","De: La Asociación Aeroespacial de Monstruos\n\n""¡Hola! Somos MASA y estamos haciendo una encuesta"".\n\n""¿Los perros se comunican con otros perros?""",致信：宇宙动物协会\n\n您好。\n这里是宇宙动物协会。\n本次讨论主题是“狗狗之间能否沟通？”。,寄信人：宇宙動物協會\n\n您好？\n我們是宇宙動物協會。\n\n本週的討論主題是「狗狗之間能對話嗎？」。
