Key,Type,Source,ko,en,es,zh-cn,zh-tw
EquipedAbility_Desc_Chair,Default text,InventoryGroup,의자에 앉아있으면 30초마다 <color=#ff9120>자신을 제외한 주변 플레이어</color>에게 다음 버프를 제공,"Sit for 30 seconds to provide the following buff to <color=#ff9120>nearby players, excluding yourself</color>.","Siéntate por 30 segundos para otorgarle la siguiente mejora a los <color=#ff9120>jugadores cercanos, excepto a ti</color>.",坐在椅子上时，每30秒对<color=#ff9120>除自身以外的周围玩家</color>提供以下增益效果,坐在椅子上時，每30秒對<color=#ff9120>除自身外的周邊玩家</color>提供以下Buff
EquipedAbility_Desc_Pet,Default text,InventoryGroup,장착 시 다음의 능력치를 얻습니다.,Equip to gain the following stats.,"Si lo equipas, obtendrás los siguientes parámetros.",佩戴时可获得以下能力值。,佩戴時，可獲得以下能力值。
EquipedAbility_Title1,Default text,InventoryGroup,장착 효과,Equip Eff.,Efecto al equipar,佩戴效果,裝備效果
EquipedAbility_Title2,Default text,InventoryGroup,버프 효과,Buffs,Mejoras,增益效果,Buff效果
EquipedAbility_Title3,Default text,InventoryGroup,보유 효과,Own Eff.,Efecto en posesión,持有效果,持有效果
EquipType_1,Default text,EquipmentType,채광도구,Pickaxe,Pica,采矿工具,採礦工具
EquipType_2,Default text,EquipmentType,작업복,Clothes,Ropa,工作服,工作服
EquipType_3,Default text,EquipmentType,가방,Bag,Bolsa,背包,背包
EquipType_4,Default text,EquipmentType,신발,Shoes,Zapatos,鞋子,鞋子
ExplorerBoxOpen,Default text,ExplorerBoxInteraction,탐험가 상자 열기,Open Explorer Box,Abrir cofre de exploración,打开探险家箱子,開啟探險家箱子
FinishAdventure,Default text,/ui/GameResult/GameResult/Button_Exit_die,탐험 종료,Return,Volver,结束探险,探險結束
FinishAdventure_E,Default text,/ui/GameResult/GameResult/Button_Exit_die/txt_pc,탐험 종료 (E),Return [E],Volver [E],结束探险（E）,探險結束(E)
GetItem,Default text,ExplorerBoxInteraction,{0} 획득!,Obtained {0}!,¡Obtuviste {0}!,已获得{0}！,獲得{0}！
GetItems,Default text,/ui/GameResult/GameResult/Backpack/Title,획득한 아이템들,Acquired Items,Tu botín,获得的道具,已獲得的道具
GetRewarded,Default text,AchievementGroup,보상 받기,Claim,Obtener,领取奖励,領取獎勵
Go,Default text,Common,이동하기,Move,Moverse,移动,移動
Grade_1,Default text,ItemGrade,흔함,Common,Común,常见,常見
Grade_2,Default text,ItemGrade,일반,Normal,Único,普通,一般
Grade_3,Default text,ItemGrade,고급,Rare,Raro,高级,高級
Grade_4,Default text,ItemGrade,희귀,Epic,Épico,稀有,稀有
Grade_5,Default text,ItemGrade,전설,Supreme,Supremo,传说,傳說
Hard,Default text,PortalGuide,어려움,Hard,Difícil,困难,困難
HavingAmount,Default text,InventoryGroup,보유 수량,Owned,En posesión,持有数量,持有數量
HP,Default text,Status,체력,HP,PV,血量,體力
Icicle,Default text,PlayerStateAtStage,고드름,Icicle,Témpano,冰柱,冰柱
Incomplete,Default text,AchievementGroup,미완료,In Progress,En progreso,未完成,未完成
InteractionGuide_SellIcicle,Default text,InteractionGuide,고드름 판매,Sell Icicles,Vender témpanos,出售冰柱,販售冰柱
ItemType_Chair,Default text,ItemType,의자,Chair,Silla,椅子,椅子
ItemType_Equipment,Default text,ItemType,장비,Eq.,Equipo,装备,裝備
ItemType_Mineral,Default text,ItemType,광물,Min.,Minerales,矿物,礦物
ItemType_Pet,Default text,ItemType,펫,Pet,Mascota,宠物,寵物
ItemType_Relic,Default text,ItemType,유물,Art.,Artefactos,遗物,遺物
LackOfAmount,Default text,RelicBookGroup,개수 부족,Insufficient quantity,N/D,数量不足,數量不足
LoseItems,Default text,/ui/GameResult/GameResult/Backpack/Title,잃어버린 아이템들,Items Lost,Artículos perdidos,丢失的道具,遺失的道具
Message_Achi_EmotToken,Default text,AchievementGroup,감정표현 토큰을 얻었습니다. '온천 마을'의 '감성적인 석상'을 찾아가 감정표현을 얻어보세요!,You got an Emote Token. Take it to the Emotion Statue at the Hot Springs Resort to get an emote!,Obtuviste una ficha de gesto. ¡Llévala hasta la Estatua de Emociones en el Resort de aguas termales para obtener un gesto!,已获得表情代币。可拜访“温泉村庄”的“感性石像”领取表情！,已獲得情感表現代幣。請前往「溫泉村」尋找「感性石像」領取情感表現吧！
Message_Achi_FirstChair,Default text,AchievementGroup,[단단한 나무 의자]를 얻었어요.,Acquired a Solid Wood Chair.,Adquiriste una silla de madera sólida.,已获得【结实的木椅】。,已獲得【結實的木椅】。
Message_Achi_PetEgg,Default text,AchievementGroup,[펫 알]을 얻었습니다. '메이플 마을'의 로보펫을 찾아가 열어보세요!,You got a Pet Egg. Take it to Robopet in Maple Town to open it!,Obtuviste un huevo de mascota. ¡Llévaselo a la robomascota en el Pueblo de Maple para abrirlo!,已获得【宠物蛋】。去找“冒险岛村庄”的机器宠物开启宠物蛋！,已獲得【寵物蛋】。請去找「楓之谷村」的機械寵物開啟寵物蛋吧！
Message_Achi_Title,Default text,AchievementGroup,[칭호]'{0}'을(를) 얻었어요.,"Unlocked the ""{0}"" title.","Desbloqueaste el título ""{0}"".",已获得【称号】“{0}”。,已獲得【稱號】「{0}」。
Message_AdventureSuccess,Default text,GameResult,탐험에 성공했습니다!,You escaped in time!,¡Escapaste a tiempo!,探险成功！,探險成功！
Message_AirRope,Default text,PlayerInstallationObject,공중에서는 밧줄을 설치할 수 없습니다.,Cannot place ropes midair.,No se pueden colocar cuerdas en el aire.,无法在空中部署绳子。,無法在空中設置繩索。
Message_AlreadyHaveAdmission,Default text,TeleportGroup,이용권을 이미 보유 중입니다.,You already have this town's pass.,Ya tienes el pase de este pueblo.,你已持有使用券。,你已持有使用券。
Message_AlreadyHaveAllEmot,Default text,EmotionGroup,모든 감정표현을 보유하고 있습니다.,You already have all the emotes.,Ya tienes todos los gestos.,你已持有全部表情。,你已持有所有情感表現。
Message_AlreadyHaveTheItem,Default text,InventoryGroup,이미 해당 아이템을 갖고 있습니다.,You already have this item.,Ya tienes este artículo.,你已持有该道具。,你已持有該道具。
Message_AlreadyPossessedEquipment,Default text,InventoryGroup,이미 보유한 장비입니다.,You already own this item.,Ya posees este artículo.,你已持有该装备。,你已持有該裝備。
Message_AlreadyRegistedSlot,Default text,RelicBookGroup,이미 등록된 슬롯입니다.,Already registered.,Ya se registró.,该插槽已被添加。,已登錄的欄位。
Message_BackpackIsFull,Default text,PlayerBackpack,가방이 가득 찼습니다. 더이상 광물을 얻을 수 없습니다.,Your mineral bag is full!,¡Tu bolsa de minerales está llena!,背包已满。无法获得更多矿物。,背包已滿。無法再獲得礦物。
Message_BoughtRelicBox,Default text,PlayerRelic,유물 상자를 구매했습니다.,You bought an Artifact Box.,Compraste una caja de artefactos.,已购买遗物箱。,已購買遺物箱。
Message_BuyTownAdmission,Default text,TeleportGroup,해당 마을의 NPC로부터 이동 주문서를 구매하세요!,Buy a Town Warp Pass from Carpet Ride in town!,¡Compra un pase para teletransportarte en la Alfombra en el pueblo!,拜访该村庄的NPC，购买移动符文！,請先向該村莊的NPC購買移動卷軸！
Message_CannotEnterBecauseOfKey,Default text,Portal,아직 갈 수 없어요! 광산에서 열쇠를 찾아오세요.,You need to find the key in the mine first!,¡Primero debes buscar la llave en la mina!,现在还不能去！需要在矿山找到钥匙。,現在還無法前往！需要在礦山中尋找鑰匙。
Message_CannotUnequip,Default text,InventoryGroup,해당 장비는 장착 해제할 수 없습니다.,This gear cannot be unequipped.,Este equipo no se puede quitar.,该装备无法解除佩戴。,無法將該裝備解除配戴。
Message_Daily_ReceivedHighRankRelicBox,Default text,DailyRewardGroup,출석 보상으로 [고급 유물 상자]를 받았어요! 인벤토리를 확인해보세요.,You got a Rare Artifact Box for checking in. Open it in your inventory!,Obtuviste una caja de artefactos raro por iniciar sesión. ¡Ábrela en tu inventario!,已获得签到奖励【高级遗物箱】！请确认背包。,已獲得簽到獎勵【高級遺物箱】！請前往背包確認。
Message_Daily_ReceivedHRRBoxBecauseHaveAllChairs,Default text,DailyRewardGroup,모든 의자를 보유중이어서 [고급 유물 상자]를 받았습니다. 인벤토리를 확인해보세요.,"Since you already have every chair, you got a Rare Artifact Box instead. Open it in your inventory!","Ya tienes todas las sillas, así que recibiste una caja de artefactos raro. ¡Ábrela en tu inventario!",你已持有全部椅子，所以获得了【高级遗物箱】。请确认背包。,你已持有所有椅子，所以獲得了【高級遺物箱】。請前往背包確認。
Message_Daily_ReceivedNewChair,Default text,DailyRewardGroup,출석 보상으로 {0}를(을) 받았어요! 인벤토리를 확인해보세요.,You got a {0} for checking in. Check your inventory!,Obtuviste 1 {0} por iniciar sesión. ¡Revisa tu inventario!,已获得签到奖励{0}！请确认背包。,已獲得簽到獎勵{0}！請前往背包確認。
Message_Daily_ReceivedNormalRelicBox,Default text,DailyRewardGroup,출석 보상으로 [일반 유물 상자]를 받았어요! 인벤토리를 확인해보세요.,You got a Normal Artifact Box for checking in. Open it in your inventory!,Obtuviste una caja de artefactos única por iniciar sesión. ¡Ábrela en tu inventario!,已获得签到奖励【普通遗物箱】！请确认背包。,已獲得簽到獎勵【一般遺物箱】！請前往背包確認。
Message_Equiped,Default text,InventoryGroup,장비를 장착했습니다.,Equipped.,En uso.,已佩戴装备。,已配戴裝備。
Message_FailAndRetryToDBLoad,Default text,PlayerData,DB 로드에 실패했습니다. 재시도...({0}/5),Failed to load the DB. Retrying... ({0}/5),Error al cargar la base de datos. Reintentando... ({0}/5),DB加载失败。正在重试……（{0}/5）,DB載入失敗。再次嘗試……({0}／5)
Message_FailToDBLoad,Default text,PlayerData,DB 로드에 실패했습니다. 월드에서 퇴장합니다.,Failed to load the DB. Exiting the world.,Error al cargar la base de datos. Saliendo del mundo.,DB加载失败。即将从世界退出。,DB載入失敗。即將從世界退出。
Message_FailToMining,Default text,MiningGameGroup,채광에 실패했습니다. 5회 안에 성공하지 못했습니다.,Failed to mine the deposit in 5 swings.,Fallaste al minar el depósito con 5 golpes.,采矿失败。未能在5次内成功。,採礦失敗。未能在5次以內成功。
Message_FailToOpenKeyBox,Default text,MiningGameGroup,열쇠 상자를 여는 데 실패했습니다. 10회 안에 성공하지 못했습니다.,Failed to mine the key chest in 10 swings.,Fallaste al minar el cofre de llaves con 10 golpes.,钥匙箱子开启失败。未能在10次内成功。,鑰匙箱開啟失敗。未能在10次以內成功。
Message_FirstPage,Default text,RelicBookGroup,최초 페이지입니다.,This is the first page.,Esta es la primera página.,此为首页。,這是第一頁。
Message_Gain1MoreRelic,Default text,PlayerRelic,유물을 추가로 1개 더 획득했습니다!,You got a 1 bonus artifact!,¡Obtuviste un artefacto de bonificación!,已额外获得1个遗物！,已額外獲得1個遺物！
Message_GoldBoxOpen,Default text,BoxOpenResultGroup,Lv.{0} 골드박스를 열었습니다.,Got a Lv.{0} Gold Box.,Obtuviste una cajade oro de nv. {0}.,已获得Lv.{0}黄金箱。,已獲得Lv.{0}金幣箱子。
Message_HaveFullPet,,PetShopGroup,이미 모든 펫을 보유하고 있습니다.,You already have all the pets.,Ya tienes todas las mascotas.,你已持有所有宠物。,你已持有所有寵物。
Message_HaveNoMP,Default text,PlayerController,기력이 부족합니다.,Not enough Vigor.,Vigor insuficiente.,元气不足。,元氣不足。
Message_HaveNoTheItem,Default text,InventoryGroup,해당 아이템을 갖고 있지 않습니다.,You don't have this item.,No posees este artículo.,你没有该道具。,你沒有該道具。
Message_Installed,Default text,PlayerInstallationObject,{0}을(를) 설치했습니다.,Set {0}.,Instala 1 {0}.,已部署{0}。,已設置{0}。
Message_LastPage,Default text,RelicBookGroup,마지막 페이지입니다.,This is the last page.,Esta es la última página.,此为末页。,這是最後一頁。
Message_NeedTownProgress,Default text,TeleportGroup,이용권을 구매하시려면 광산을 개척하세요!,Work in the mine to buy a Town Warp Pass.,Trabaja en la mina para comprar un pase de teletransportación al pueblo.,请开拓矿山，以购买使用券！,想購買使用券的話，請開拓礦山吧！
Message_NoEnoughMoney,Default text,Common,보유 금액이 부족합니다.,Insufficient amount.,No puedes costear esto.,持有金额不足。,持有金額不足。
Message_NoEnoughPetEgg,,PetShopGroup,펫 알이 없습니다.,You don't have any Pet Eggs.,No tienes huevos de mascota.,没有宠物蛋。,你沒有寵物蛋。
Message_noEnoughRelics,Default text,RelicBookGroup,보유한 유물 수가 부족합니다. 같은 유물을 {0}개 보유해야 등록할 수 있습니다.,You need {0} of this artifact to register it.,Necesitas {0} de este artefacto para registrarlo.,持有的遗物数量不足。需要持有{0}个相同的遗物才能添加。,持有的遺物數量不足。需持有{0}個相同的遺物才能登錄。
Message_NoIcicleMaterial,Default text,InteractionGuide,보유한 고드름이 없습니다.,You don't have any icicles.,No tienes témpanos.,你没有冰柱。,沒有持有中的冰柱。
Message_NotHavingPotion,Default text,PlayerInstallationObject,보유한 물약이 없습니다.,You don't have any potions.,No tienes pociones.,你没有药水。,沒有持有中的藥水。
Message_NotHavingRope,Default text,PlayerInstallationObject,보유한 밧줄이 없습니다.,You don't have any ropes.,No tienes cuerdas.,你没有绳子。,沒有持有中的繩索。
Message_NotHavingTorch,Default text,PlayerInstallationObject,보유한 횃불이 없습니다.,You don't have any torches.,No tienes antorchas.,你没有火炬。,沒有持有中的火炬。
Message_NotHavingTrampoline,Default text,PlayerInstallationObject,보유한 트램펄린이 없습니다.,You don't have any springs.,No tienes resortes.,你没有蹦床。,沒有持有中的彈跳床。
Message_PurifiedInTown,Default text,PlayerRelic,마을의 빛이 유물을 정화시킵니다. 총 {0}개의 유물이 정화되었습니다.,The sun's light purified {0} artifact(s).,La luz del sol purificó {0} artefacto(s).,村庄的光芒将净化遗物。总共净化了{0}个遗物。,村莊的光芒將淨化遺物。總共淨化了{0}個遺物。
